transaction_id,timestamp,customer_id,amount_aed,transaction_type,merchant_category,channel,city,country,device_id,high_amount_flag,is_fraud
T0006052,12-06-2025 13:20,C00872,209.55,BILL_PAYMENT,Fashion,Web,Ajman,AE,DEV757470,0,0
T0006626,12-06-2025 14:09,C00163,657.35,POS,Electronics,Mobile,Abu Dhabi,AE,DEV716298,0,0
T0002750,12-06-2025 14:27,C00441,2186.6,TRANSFER_IN,Healthcare,Mobile,Ras Al Khaimah,AE,DEV564307,0,0
T0007683,12-06-2025 14:45,C00366,134.86,TRANSFER_IN,Fashion,Mobile,Abu Dhabi,AE,DEV396820,0,0
T0002626,12-06-2025 15:00,C00066,658.79,ONLINE,Electronics,Web,Dubai,AE,DEV214850,0,0
T0009762,12-06-2025 15:19,C00958,459.51,ONLINE,Utilities,Web,Sharjah,AE,DEV293387,0,0
T0007441,12-06-2025 15:59,C00593,319.26,POS,Education,ATM,Ras Al Khaimah,AE,DEV800062,0,0
T0004295,12-06-2025 16:07,C00838,112.57,TRANSFER_IN,Travel,Mobile,Ras Al Khaimah,AE,DEV323420,0,0
T0004948,12-06-2025 16:24,C00258,93.76,ONLINE,Entertainment,Mobile,Abu Dhabi,AE,DEV693696,0,0
T0003228,12-06-2025 16:46,C00062,334.24,ONLINE,Fuel,Mobile,Ajman,AE,DEV362942,0,0
T0006677,12-06-2025 16:47,C00013,120.46,ONLINE,Education,Mobile,Dubai,AE,DEV238212,0,0
T0009049,12-06-2025 17:41,C00630,166.95,POS,Travel,Mobile,Sharjah,AE,DEV404067,0,0
T0007344,12-06-2025 17:57,C00754,196.6,POS,Entertainment,Mobile,Abu Dhabi,AE,DEV388112,0,0
T0000052,12-06-2025 18:31,C00228,644.81,POS,Utilities,Mobile,Dubai,AE,DEV598310,0,0
T0000980,12-06-2025 18:46,C00958,285.46,TRANSFER_OUT,Fuel,Mobile,Ajman,AE,DEV780847,0,0
T0007095,12-06-2025 19:03,C00937,454.22,ATM,Electronics,Mobile,Sharjah,AE,DEV340255,0,0
T0008613,12-06-2025 19:48,C00462,837.96,TRANSFER_OUT,Grocery,Mobile,Abu Dhabi,UK,DEV175921,0,0
T0001342,12-06-2025 20:06,C00711,62.84,TRANSFER_OUT,Entertainment,POS,Dubai,AE,DEV880621,0,0
T0001082,12-06-2025 20:43,C00666,35.65,ATM,Grocery,Web,Abu Dhabi,AE,DEV897190,0,0
T0002762,12-06-2025 21:09,C00147,101.47,POS,Electronics,POS,Dubai,AE,DEV995616,0,0
T0000278,12-06-2025 21:44,C00496,1861.63,POS,Education,Web,Al Ain,AE,DEV577743,0,0
T0002059,12-06-2025 22:46,C00132,45.51,ONLINE,Grocery,Mobile,Abu Dhabi,AE,DEV742055,0,0
T0002512,12-06-2025 22:53,C00288,196.26,ONLINE,Healthcare,Mobile,Dubai,AE,DEV977587,0,0
T0003870,12-06-2025 23:01,C00501,163.51,ONLINE,Grocery,Web,Dubai,QA,DEV579188,0,0
T0007064,12-06-2025 23:54,C00066,212.26,ONLINE,Fuel,Mobile,Ras Al Khaimah,AE,DEV973481,0,0
T0007239,13-06-2025 00:15,C00239,301.33,TRANSFER_OUT,Restaurants,Web,Abu Dhabi,AE,DEV656200,0,0
T0007853,13-06-2025 00:20,C00500,342.47,ATM,Education,Mobile,Dubai,AE,DEV344766,0,0
T0006779,13-06-2025 00:24,C00294,29.27,POS,Healthcare,ATM,Ajman,AE,DEV689501,0,0
T0008905,13-06-2025 01:07,C00442,92.97,ATM,Education,Mobile,Abu Dhabi,AE,DEV617153,0,0
T0006371,13-06-2025 01:41,C00381,435.04,TRANSFER_IN,Entertainment,Mobile,Dubai,AE,DEV333428,0,0
T0008601,13-06-2025 02:29,C00714,126.29,POS,Fashion,Web,Dubai,AE,DEV482058,0,0
T0005236,13-06-2025 02:39,C00227,212.48,ONLINE,Education,Mobile,Abu Dhabi,AE,DEV597832,0,0
T0001338,13-06-2025 02:40,C00142,134.14,POS,Healthcare,Mobile,Dubai,AE,DEV469424,0,0
T0007497,13-06-2025 02:55,C00078,219.12,TRANSFER_OUT,Travel,Web,Ajman,AE,DEV689082,0,0
T0002508,13-06-2025 03:03,C00333,181.72,TRANSFER_IN,Grocery,Mobile,Sharjah,AE,DEV698319,0,0
T0001199,13-06-2025 03:10,C00950,96.46,POS,Utilities,Branch,Abu Dhabi,PH,DEV232169,0,0
T0004699,13-06-2025 03:18,C00701,103.3,ONLINE,Grocery,Mobile,Dubai,AE,DEV434678,0,0
T0006049,13-06-2025 03:36,C00092,104.76,TRANSFER_IN,Healthcare,Web,Abu Dhabi,AE,DEV530121,0,0
T0001304,13-06-2025 04:09,C00391,336.91,TRANSFER_OUT,Travel,Web,Abu Dhabi,AE,DEV368035,0,0
T0005759,13-06-2025 04:31,C00255,106.39,POS,Utilities,Web,Fujairah,AE,DEV183751,0,0
T0001356,13-06-2025 06:07,C00664,552.54,TRANSFER_IN,Entertainment,Mobile,Fujairah,AE,DEV889062,0,0
T0003982,13-06-2025 06:34,C00576,210.03,ATM,Fuel,Mobile,Dubai,AE,DEV974582,0,0
T0004548,13-06-2025 07:25,C00557,175.1,ONLINE,Electronics,Web,Ajman,AE,DEV872246,0,0
T0007481,13-06-2025 07:32,C00968,148.7,TRANSFER_IN,Fashion,Web,Dubai,AE,DEV748600,0,0
T0007012,13-06-2025 07:34,C00908,173.96,ONLINE,Electronics,Mobile,Abu Dhabi,AE,DEV298589,0,0
T0009221,13-06-2025 08:07,C00362,93.91,ONLINE,Utilities,Web,Abu Dhabi,AE,DEV549803,0,0
T0006353,13-06-2025 09:06,C00793,118.46,POS,Fashion,Mobile,Fujairah,AE,DEV680558,0,0
T0000110,13-06-2025 09:58,C00032,181.83,ONLINE,Restaurants,Web,Sharjah,AE,DEV730811,0,0
T0006462,13-06-2025 11:10,C00249,1932.34,TRANSFER_OUT,Restaurants,Mobile,Abu Dhabi,AE,DEV732722,0,0
T0009565,13-06-2025 11:15,C00170,427.02,ONLINE,Education,Mobile,Ras Al Khaimah,AE,DEV686077,0,0
T0002379,13-06-2025 12:04,C00436,91.31,TRANSFER_OUT,Fuel,Mobile,Dubai,AE,DEV871780,0,0
T0009179,13-06-2025 12:12,C00036,127.26,ONLINE,Grocery,Web,Abu Dhabi,AE,DEV863797,0,0
T0003501,13-06-2025 12:16,C00069,179.26,BILL_PAYMENT,Healthcare,Mobile,Abu Dhabi,AE,DEV824689,0,0
T0005168,13-06-2025 12:30,C00194,552.38,POS,Travel,Web,Abu Dhabi,AE,DEV960155,0,0
T0001183,13-06-2025 12:36,C00044,422.19,POS,Entertainment,Mobile,Abu Dhabi,IN,DEV453316,0,0
T0002086,13-06-2025 13:25,C00209,75.8,TRANSFER_OUT,Restaurants,Mobile,Dubai,AE,DEV145235,0,0
T0008794,13-06-2025 14:25,C00421,472.55,POS,Travel,ATM,Dubai,AE,DEV526436,0,0
T0003584,13-06-2025 14:35,C00956,921.6,POS,Entertainment,Mobile,Abu Dhabi,AE,DEV405687,0,0
T0005443,13-06-2025 15:30,C00991,70.2,ONLINE,Entertainment,ATM,Ras Al Khaimah,AE,DEV873768,0,0
T0005787,13-06-2025 15:32,C00016,316.86,ONLINE,Healthcare,Web,Al Ain,AE,DEV520209,0,0
T0008489,13-06-2025 15:45,C00536,122.87,POS,Travel,Web,Sharjah,AE,DEV257322,0,0
T0000682,13-06-2025 15:47,C00449,725.6,ONLINE,Fashion,Web,Sharjah,AE,DEV480498,0,0
T0001201,13-06-2025 16:05,C00889,26.34,ATM,Fuel,Web,Ajman,AE,DEV493836,0,0
T0007262,13-06-2025 16:10,C00179,259.64,ONLINE,Grocery,Mobile,Abu Dhabi,AE,DEV429774,0,0
T0008455,13-06-2025 16:33,C00248,98.18,TRANSFER_OUT,Electronics,Web,Dubai,AE,DEV484453,0,0
T0007475,13-06-2025 16:59,C00242,245.74,TRANSFER_OUT,Grocery,Mobile,Abu Dhabi,AE,DEV644132,0,0
T0000958,13-06-2025 17:01,C00991,65.33,ONLINE,Electronics,Web,Ras Al Khaimah,AE,DEV816653,0,0
T0001330,13-06-2025 17:29,C00168,563.66,POS,Utilities,Web,Ras Al Khaimah,AE,DEV805830,0,0
T0003523,13-06-2025 18:02,C00231,1498.13,TRANSFER_OUT,Fashion,ATM,Abu Dhabi,IN,DEV415722,0,0
T0000555,13-06-2025 18:06,C00374,865.56,TRANSFER_OUT,Fashion,ATM,Dubai,AE,DEV701576,0,0
T0007556,13-06-2025 18:06,C00456,289.07,ONLINE,Travel,Web,Dubai,AE,DEV189345,0,1
T0000562,13-06-2025 18:18,C00581,80.94,ONLINE,Travel,POS,Ras Al Khaimah,AE,DEV598637,0,0
T0003608,13-06-2025 18:50,C00833,207.87,ONLINE,Healthcare,Mobile,Dubai,AE,DEV702625,0,0
T0002101,13-06-2025 19:55,C00626,152.12,ONLINE,Healthcare,ATM,Dubai,AE,DEV603146,0,0
T0005153,13-06-2025 20:18,C00107,467.76,TRANSFER_OUT,Fuel,Web,Dubai,AE,DEV706439,0,0
T0002285,13-06-2025 20:19,C00551,607.94,POS,Entertainment,Mobile,Abu Dhabi,PK,DEV899760,0,0
T0003681,13-06-2025 20:35,C00864,225.6,ONLINE,Restaurants,POS,Fujairah,AE,DEV798296,0,0
T0004154,13-06-2025 21:02,C00886,966.06,BILL_PAYMENT,Utilities,Mobile,Dubai,AE,DEV456950,0,0
T0004684,13-06-2025 21:17,C00126,209.66,TRANSFER_IN,Restaurants,Mobile,Al Ain,UK,DEV826692,0,0
T0008677,13-06-2025 21:39,C00090,349.44,TRANSFER_IN,Electronics,Mobile,Sharjah,AE,DEV149390,0,0
T0009764,13-06-2025 22:04,C00254,144.27,POS,Education,POS,Abu Dhabi,US,DEV137494,0,0
T0007587,13-06-2025 22:15,C00662,472.02,POS,Healthcare,Mobile,Al Ain,AE,DEV591492,0,0
T0002340,13-06-2025 22:39,C00536,266.59,TRANSFER_OUT,Healthcare,Mobile,Sharjah,AE,DEV880378,0,0
T0001838,13-06-2025 22:46,C00947,526.28,TRANSFER_OUT,Healthcare,Mobile,Abu Dhabi,AE,DEV458436,0,0
T0006862,13-06-2025 22:56,C00524,505.18,POS,Utilities,Web,Fujairah,AE,DEV728053,0,0
T0003570,13-06-2025 22:58,C00884,1096.87,ATM,Travel,Web,Ras Al Khaimah,AE,DEV580005,0,0
T0007339,13-06-2025 22:58,C00436,149.06,POS,Education,Mobile,Abu Dhabi,SA,DEV143926,0,0
T0000221,14-06-2025 00:12,C00729,173.36,ONLINE,Restaurants,Web,Dubai,AE,DEV156542,0,0
T0005906,14-06-2025 00:13,C00986,267.41,ATM,Utilities,ATM,Ajman,AE,DEV715189,0,0
T0000269,14-06-2025 00:21,C00442,742.71,POS,Travel,Mobile,Abu Dhabi,AE,DEV647778,0,0
T0004411,14-06-2025 00:34,C00139,985.9,TRANSFER_OUT,Healthcare,Web,Dubai,IN,DEV401945,0,0
T0006041,14-06-2025 00:36,C00482,152.98,ATM,Fashion,Mobile,Dubai,AE,DEV521995,0,0
T0000373,14-06-2025 00:37,C00499,465.58,POS,Utilities,Mobile,Abu Dhabi,AE,DEV967433,0,0
T0002443,14-06-2025 00:52,C00988,906.19,POS,Restaurants,Mobile,Ajman,AE,DEV959546,0,0
T0002373,14-06-2025 00:54,C00054,368.31,TRANSFER_OUT,Travel,Mobile,Sharjah,PH,DEV271890,0,0
T0005668,14-06-2025 01:26,C00515,110.13,ATM,Electronics,Mobile,Abu Dhabi,AE,DEV413210,0,0
T0002004,14-06-2025 01:48,C00315,298.06,TRANSFER_OUT,Travel,Web,Dubai,AE,DEV186067,0,0
T0003345,14-06-2025 02:40,C00446,215.94,ONLINE,Grocery,Web,Dubai,US,DEV277710,0,0
T0009172,14-06-2025 02:43,C00238,59.66,TRANSFER_OUT,Electronics,Branch,Abu Dhabi,AE,DEV686960,0,0
T0008399,14-06-2025 02:54,C00367,338.52,POS,Travel,Web,Dubai,AE,DEV894214,0,0
T0009095,14-06-2025 03:40,C00815,114.53,ONLINE,Restaurants,Mobile,Dubai,AE,DEV279016,0,0
T0004539,14-06-2025 04:13,C00565,185.25,ONLINE,Entertainment,Mobile,Umm Al Quwain,AE,DEV892540,0,0
T0002538,14-06-2025 04:33,C00706,215.75,ATM,Fashion,Web,Dubai,AE,DEV825186,0,0
T0008653,14-06-2025 04:50,C00921,413.68,TRANSFER_OUT,Utilities,Mobile,Ajman,AE,DEV101873,0,0
T0004861,14-06-2025 05:00,C00898,789.83,TRANSFER_IN,Entertainment,Web,Dubai,AE,DEV491273,0,0
T0008233,14-06-2025 05:04,C00261,354.12,POS,Grocery,Web,Dubai,OM,DEV148372,0,1
T0002039,14-06-2025 05:10,C00176,158,POS,Travel,Branch,Dubai,QA,DEV832340,0,0
T0007490,14-06-2025 05:19,C00452,193.03,BILL_PAYMENT,Education,Mobile,Dubai,UK,DEV181799,0,0
T0009879,14-06-2025 05:19,C00640,234.57,TRANSFER_OUT,Fashion,Mobile,Dubai,AE,DEV930446,0,0
T0004116,14-06-2025 05:39,C00490,690.43,ATM,Healthcare,Mobile,Dubai,AE,DEV480535,0,0
T0000657,14-06-2025 05:59,C00614,727.86,ONLINE,Fashion,Web,Dubai,AE,DEV289352,0,0
T0009818,14-06-2025 06:33,C00524,766.51,ONLINE,Restaurants,Web,Dubai,AE,DEV810649,0,0
T0008678,14-06-2025 06:53,C00757,83.39,TRANSFER_OUT,Grocery,Web,Dubai,AE,DEV773908,0,0
T0006215,14-06-2025 08:04,C00756,637.96,POS,Entertainment,ATM,Dubai,AE,DEV231954,0,1
T0004860,14-06-2025 11:00,C00659,858.17,ATM,Utilities,Mobile,Dubai,AE,DEV762573,0,0
T0008423,14-06-2025 11:26,C00124,196.48,ONLINE,Education,ATM,Dubai,AE,DEV666520,0,0
T0001483,14-06-2025 11:59,C00050,407.49,ATM,Electronics,POS,Dubai,AE,DEV116355,0,0
T0007347,14-06-2025 12:09,C00843,185.23,POS,Restaurants,ATM,Dubai,AE,DEV694729,0,0
T0006646,14-06-2025 13:19,C00707,377.08,POS,Restaurants,Web,Fujairah,PK,DEV307696,0,0
T0004940,14-06-2025 13:44,C00826,747.6,POS,Entertainment,Mobile,Fujairah,AE,DEV926203,0,0
T0009269,14-06-2025 16:23,C00389,533.4,ONLINE,Travel,Web,Abu Dhabi,AE,DEV678478,0,0
T0005741,14-06-2025 17:17,C00889,252.54,POS,Education,Web,Abu Dhabi,AE,DEV277930,0,0
T0001759,14-06-2025 17:46,C00973,126.45,POS,Education,Mobile,Ras Al Khaimah,AE,DEV714581,0,0
T0008258,14-06-2025 18:08,C00876,290.92,BILL_PAYMENT,Travel,Mobile,Abu Dhabi,AE,DEV962178,0,0
T0001671,14-06-2025 18:40,C00166,176.16,ONLINE,Education,Mobile,Sharjah,AE,DEV706043,0,0
T0004923,14-06-2025 19:23,C00220,367.55,TRANSFER_OUT,Fashion,Web,Ajman,AE,DEV333471,0,0
T0006495,14-06-2025 19:37,C00471,69.54,POS,Travel,Web,Dubai,AE,DEV400684,0,0
T0004263,14-06-2025 20:11,C00335,295.68,ONLINE,Fashion,Web,Abu Dhabi,AE,DEV174673,0,0
T0000981,14-06-2025 21:33,C00136,423.34,POS,Healthcare,Branch,Dubai,AE,DEV520886,0,0
T0009441,14-06-2025 21:56,C00658,147.2,ONLINE,Grocery,Mobile,Umm Al Quwain,AE,DEV340035,0,0
T0006276,14-06-2025 22:26,C00950,427.69,ATM,Travel,Web,Abu Dhabi,IN,DEV493443,0,0
T0004653,14-06-2025 22:28,C00758,65.35,TRANSFER_OUT,Restaurants,Web,Abu Dhabi,AE,DEV244589,0,0
T0009927,14-06-2025 23:03,C00430,245.81,ONLINE,Restaurants,Branch,Abu Dhabi,AE,DEV129513,0,0
T0002797,14-06-2025 23:26,C00160,70.84,ONLINE,Utilities,Mobile,Abu Dhabi,IN,DEV438333,0,0
T0004496,14-06-2025 23:39,C00419,532.06,POS,Education,Mobile,Abu Dhabi,AE,DEV601542,0,0
T0002179,14-06-2025 23:58,C00024,218.27,TRANSFER_OUT,Healthcare,Web,Dubai,AE,DEV694798,0,0
T0009164,15-06-2025 00:11,C00120,325.63,POS,Healthcare,Mobile,Abu Dhabi,IN,DEV484276,0,0
T0008684,15-06-2025 00:32,C00470,522.02,ONLINE,Fuel,Web,Fujairah,AE,DEV697842,0,0
T0000748,15-06-2025 00:33,C00227,819.19,ONLINE,Grocery,ATM,Abu Dhabi,AE,DEV604323,0,0
T0005821,15-06-2025 00:43,C00636,470.26,ONLINE,Restaurants,Mobile,Abu Dhabi,AE,DEV632531,0,0
T0006502,15-06-2025 01:20,C00352,673.11,ONLINE,Fuel,POS,Dubai,AE,DEV643264,0,0
T0007829,15-06-2025 02:45,C00685,1587.45,ATM,Restaurants,Branch,Dubai,AE,DEV139469,0,0
T0006710,15-06-2025 03:35,C00146,102.29,ATM,Electronics,Mobile,Dubai,AE,DEV238138,0,0
T0008566,15-06-2025 03:56,C00771,277.84,ONLINE,Healthcare,ATM,Sharjah,AE,DEV856160,0,0
T0004981,15-06-2025 04:55,C00178,252.56,TRANSFER_OUT,Electronics,Branch,Dubai,AE,DEV595077,0,0
T0004885,15-06-2025 05:56,C00330,214.5,ONLINE,Grocery,Web,Abu Dhabi,AE,DEV666628,0,0
T0009670,15-06-2025 06:02,C00312,256.48,POS,Travel,Web,Dubai,AE,DEV399280,0,0
T0004275,15-06-2025 06:32,C00337,1589.56,ONLINE,Healthcare,Mobile,Ras Al Khaimah,AE,DEV603636,0,0
T0004816,15-06-2025 07:02,C00804,122.67,TRANSFER_IN,Grocery,ATM,Dubai,AE,DEV187491,0,0
T0003655,15-06-2025 07:48,C00169,140.48,ONLINE,Grocery,Mobile,Sharjah,AE,DEV347904,0,0
T0006816,15-06-2025 08:06,C00195,114.8,POS,Grocery,Mobile,Sharjah,PH,DEV984792,0,0
T0007349,15-06-2025 08:44,C00404,101.9,ONLINE,Education,Web,Abu Dhabi,AE,DEV359765,0,0
T0009734,15-06-2025 09:10,C00413,1250.37,POS,Grocery,Web,Sharjah,AE,DEV524837,0,0
T0000930,15-06-2025 10:09,C00583,129.5,ONLINE,Education,Mobile,Abu Dhabi,AE,DEV907981,0,0
T0009611,15-06-2025 10:13,C00275,581.22,ATM,Entertainment,Mobile,Dubai,AE,DEV241007,0,0
T0002113,15-06-2025 10:20,C00142,2190.39,ATM,Fashion,Web,Dubai,AE,DEV980393,0,0
T0000881,15-06-2025 10:30,C00422,88.91,POS,Fashion,Web,Fujairah,AE,DEV786509,0,1
T0001825,15-06-2025 10:35,C00493,53.55,ONLINE,Healthcare,Web,Sharjah,AE,DEV568276,0,1
T0004134,15-06-2025 10:48,C00618,177.13,TRANSFER_OUT,Restaurants,ATM,Umm Al Quwain,AE,DEV114057,0,0
T0000105,15-06-2025 11:38,C00674,818.89,ONLINE,Fashion,Mobile,Dubai,AE,DEV739759,0,0
T0003769,15-06-2025 11:42,C00701,552.7,POS,Fashion,Web,Ajman,AE,DEV604361,0,0
T0008095,15-06-2025 11:51,C00612,107.32,TRANSFER_IN,Entertainment,Web,Dubai,AE,DEV504596,0,0
T0009525,15-06-2025 11:57,C00844,223.79,ATM,Travel,Mobile,Dubai,AE,DEV147142,0,0
T0007796,15-06-2025 12:40,C00570,101.6,POS,Electronics,Mobile,Abu Dhabi,AE,DEV239861,0,0
T0002112,15-06-2025 12:52,C00062,229.47,POS,Restaurants,Mobile,Sharjah,AE,DEV792408,0,0
T0008329,15-06-2025 13:14,C00902,115.15,POS,Education,Web,Abu Dhabi,AE,DEV807150,0,0
T0003950,15-06-2025 14:30,C00756,199.64,ONLINE,Education,Web,Ajman,AE,DEV456944,0,0
T0005648,15-06-2025 14:51,C00194,314.59,POS,Electronics,Web,Abu Dhabi,AE,DEV459490,0,0
T0005739,15-06-2025 14:57,C00570,230.4,ONLINE,Utilities,Mobile,Abu Dhabi,AE,DEV217536,0,1
T0004723,15-06-2025 15:03,C00030,116,POS,Fuel,Mobile,Abu Dhabi,IN,DEV777746,0,0
T0001787,15-06-2025 15:06,C00162,162.72,TRANSFER_OUT,Restaurants,ATM,Dubai,AE,DEV570188,0,0
T0009846,15-06-2025 15:16,C00790,217.76,ONLINE,Fashion,POS,Abu Dhabi,AE,DEV884788,0,0
T0002560,15-06-2025 15:46,C00859,490.53,POS,Healthcare,POS,Abu Dhabi,AE,DEV324677,0,0
T0001193,15-06-2025 17:10,C00426,110.89,ONLINE,Education,Web,Umm Al Quwain,SA,DEV170735,0,0
T0001051,15-06-2025 17:58,C00728,104.54,POS,Travel,POS,Dubai,AE,DEV738706,0,0
T0002345,15-06-2025 18:30,C00809,231.89,POS,Healthcare,Mobile,Dubai,AE,DEV835726,0,0
T0001293,15-06-2025 18:58,C00625,144.55,POS,Electronics,Mobile,Dubai,PH,DEV199403,0,0
T0007936,15-06-2025 19:02,C00446,1015.81,POS,Fuel,Web,Dubai,AE,DEV649568,0,0
T0000136,15-06-2025 19:04,C00802,417.31,POS,Electronics,Mobile,Ras Al Khaimah,PH,DEV809952,0,0
T0005583,15-06-2025 19:29,C00828,289.96,ATM,Fashion,Mobile,Abu Dhabi,AE,DEV721974,0,0
T0002871,15-06-2025 19:45,C00257,537.18,ONLINE,Healthcare,ATM,Sharjah,UK,DEV936825,0,0
T0003580,15-06-2025 20:14,C00025,989.61,POS,Travel,Mobile,Sharjah,AE,DEV419013,0,0
T0006518,15-06-2025 20:23,C00965,108.82,POS,Utilities,POS,Dubai,AE,DEV638082,0,0
T0006207,15-06-2025 20:42,C00672,138.13,TRANSFER_OUT,Fuel,Branch,Ajman,AE,DEV541125,0,0
T0003633,15-06-2025 20:49,C00856,339.49,ONLINE,Restaurants,Web,Abu Dhabi,AE,DEV960683,0,0
T0003571,15-06-2025 21:15,C00891,125.09,TRANSFER_OUT,Entertainment,Web,Sharjah,US,DEV306408,0,0
T0008606,15-06-2025 22:52,C00079,313.15,POS,Restaurants,Web,Dubai,AE,DEV625680,0,0
T0002142,15-06-2025 22:53,C00420,103.59,ONLINE,Utilities,Mobile,Sharjah,AE,DEV659424,0,0
T0002600,16-06-2025 00:00,C00398,440.81,TRANSFER_OUT,Utilities,Mobile,Abu Dhabi,AE,DEV504999,0,0
T0005133,16-06-2025 01:38,C00997,135.53,TRANSFER_OUT,Education,ATM,Abu Dhabi,AE,DEV744645,0,0
T0005088,16-06-2025 02:00,C00929,89.94,POS,Utilities,Web,Abu Dhabi,AE,DEV481049,0,0
T0006586,16-06-2025 02:23,C00670,109.12,ONLINE,Restaurants,Mobile,Ajman,AE,DEV232918,0,1
T0004053,16-06-2025 03:25,C00977,275.87,ONLINE,Travel,Web,Abu Dhabi,AE,DEV858557,0,0
T0002254,16-06-2025 03:43,C00080,45.99,ATM,Electronics,Mobile,Sharjah,AE,DEV656543,0,0
T0002037,16-06-2025 04:00,C00570,254.33,TRANSFER_OUT,Healthcare,Mobile,Abu Dhabi,AE,DEV406351,0,0
T0003843,16-06-2025 04:22,C00868,1099.88,TRANSFER_IN,Grocery,Mobile,Ras Al Khaimah,AE,DEV197750,0,0
T0006992,16-06-2025 04:48,C00311,605.5,POS,Restaurants,Mobile,Dubai,AE,DEV974704,0,0
T0006023,16-06-2025 04:51,C00828,200.25,ONLINE,Grocery,Web,Sharjah,AE,DEV870242,0,0
T0007762,16-06-2025 05:47,C00868,276.7,ONLINE,Healthcare,Mobile,Ras Al Khaimah,AE,DEV843114,0,0
T0001453,16-06-2025 06:06,C00231,204.23,ONLINE,Travel,Mobile,Abu Dhabi,AE,DEV439759,0,0
T0000841,16-06-2025 06:13,C00488,100.64,POS,Restaurants,Branch,Abu Dhabi,QA,DEV407516,0,0
T0004785,16-06-2025 06:19,C00210,2394.81,POS,Travel,Web,Dubai,AE,DEV227129,0,0
T0007219,16-06-2025 06:35,C00909,750.38,ONLINE,Healthcare,Web,Dubai,AE,DEV581924,0,0
T0007442,16-06-2025 07:31,C00356,146.91,TRANSFER_IN,Travel,Mobile,Abu Dhabi,AE,DEV571809,0,0
T0001000,16-06-2025 07:51,C00479,239.63,ONLINE,Travel,Web,Dubai,AE,DEV125490,0,0
T0007765,16-06-2025 08:56,C00690,102.06,TRANSFER_IN,Utilities,Mobile,Abu Dhabi,AE,DEV467832,0,0
T0006720,16-06-2025 09:00,C00497,509.24,ATM,Utilities,POS,Dubai,AE,DEV676970,0,0
T0009716,16-06-2025 09:14,C00030,160.64,POS,Travel,Mobile,Abu Dhabi,AE,DEV389922,0,0
T0000619,16-06-2025 09:27,C00748,127.15,POS,Restaurants,Web,Ras Al Khaimah,AE,DEV277697,0,0
T0004217,16-06-2025 10:22,C00974,168.89,BILL_PAYMENT,Healthcare,ATM,Sharjah,AE,DEV870820,0,0
T0004043,16-06-2025 10:27,C00393,369.52,ONLINE,Healthcare,Web,Dubai,AE,DEV201260,0,0
T0004330,16-06-2025 10:33,C00570,296.08,POS,Utilities,Mobile,Ras Al Khaimah,AE,DEV950753,0,0
T0008824,16-06-2025 10:39,C00791,709.09,TRANSFER_IN,Restaurants,ATM,Dubai,AE,DEV287612,0,0
T0007678,16-06-2025 11:02,C00469,183.57,TRANSFER_IN,Travel,Web,Dubai,AE,DEV649897,0,0
T0004633,16-06-2025 12:23,C00427,892.99,POS,Travel,Web,Abu Dhabi,AE,DEV113104,0,0
T0005883,16-06-2025 12:31,C00939,236.79,POS,Fuel,Mobile,Abu Dhabi,IN,DEV888862,0,0
T0004895,16-06-2025 12:37,C00155,302.61,TRANSFER_IN,Travel,POS,Sharjah,AE,DEV934688,0,0
T0008372,16-06-2025 12:42,C00010,197.52,ATM,Education,Web,Sharjah,IN,DEV460885,0,0
T0008787,16-06-2025 12:45,C00078,394.85,ONLINE,Fuel,Web,Ajman,AE,DEV412383,0,0
T0005087,16-06-2025 14:43,C00367,233.1,ONLINE,Electronics,ATM,Dubai,IN,DEV878692,0,0
T0007179,16-06-2025 14:56,C00923,423.22,TRANSFER_OUT,Utilities,ATM,Abu Dhabi,AE,DEV122533,0,0
T0001083,16-06-2025 15:12,C00565,560.59,BILL_PAYMENT,Restaurants,Mobile,Umm Al Quwain,AE,DEV912782,0,0
T0007376,16-06-2025 15:45,C00931,16.49,ONLINE,Entertainment,Web,Abu Dhabi,AE,DEV516073,0,0
T0002152,16-06-2025 15:51,C00017,58.27,POS,Electronics,Web,Sharjah,AE,DEV708029,0,0
T0007051,16-06-2025 15:56,C00339,99.01,POS,Healthcare,ATM,Abu Dhabi,AE,DEV909295,0,0
T0007129,16-06-2025 16:06,C00981,345.87,TRANSFER_OUT,Education,POS,Abu Dhabi,AE,DEV174068,0,0
T0005646,16-06-2025 16:07,C00794,517.17,POS,Entertainment,ATM,Ras Al Khaimah,AE,DEV990462,0,0
T0009790,16-06-2025 16:14,C00001,134.61,TRANSFER_OUT,Fuel,ATM,Sharjah,AE,DEV680791,0,0
T0009643,16-06-2025 16:16,C00836,169.26,TRANSFER_OUT,Education,Branch,Umm Al Quwain,AE,DEV509030,0,0
T0007923,16-06-2025 16:56,C00389,13.53,ONLINE,Travel,Mobile,Abu Dhabi,AE,DEV389068,0,0
T0004505,16-06-2025 16:58,C00428,240.07,POS,Entertainment,Web,Ajman,AE,DEV613528,0,0
T0004301,16-06-2025 17:50,C00158,226.92,POS,Healthcare,Mobile,Abu Dhabi,AE,DEV808166,0,0
T0000966,16-06-2025 17:54,C00499,144.59,TRANSFER_OUT,Healthcare,Web,Abu Dhabi,AE,DEV940436,0,0
T0001400,16-06-2025 18:07,C00403,977.85,ONLINE,Utilities,Mobile,Dubai,AE,DEV754640,0,0
T0002651,16-06-2025 18:46,C00352,223.47,ATM,Fashion,Mobile,Dubai,AE,DEV937723,0,0
